age_s,dmarried_s,empl_06,salary_06,profit_06,days_06,hours_06,contract_06,dformal_06,educ_s,city,age_lb,dmarried_lb,empl_04,salary_04,profit_04,days_04,hours_04,contract_04,dformal_04,educ_lb,select,pempl_06,pempl_04,dcontinue,codigo_ecap,codigo_curs,dwomen,p_selecap
20.0,1.0,1.0,408000.0,0.0,30.0,70.0,0.0,0.0,5.0,3.0,19.0,1.0,1.0,250000.0,0.0,28.0,66.0,0.0,0.0,5.0,control,1.0,1.0,1.0,63.0,13540015.0,0.0,0.0
26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,24.0,0.0,1.0,90000.0,0.0,24.0,66.0,0.0,0.0,11.0,control,0.0,1.0,1.0,63.0,13140010.0,1.0,0.0
22.0,0.0,1.0,360000.0,0.0,28.0,80.0,0.0,0.0,11.0,3.0,21.0,0.0,1.0,220000.0,0.0,30.0,52.0,0.0,0.0,11.0,control,1.0,1.0,1.0,63.0,13140010.0,1.0,0.0
26.0,0.0,1.0,408000.0,0.0,22.0,45.0,1.0,1.0,11.0,3.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,1.0,0.0,1.0,63.0,13140010.0,1.0,0.0
22.0,0.0,1.0,408000.0,0.0,22.0,40.0,0.0,1.0,11.0,3.0,20.0,0.0,1.0,390000.0,0.0,30.0,63.0,0.0,0.0,11.0,control,1.0,1.0,1.0,63.0,13530005.0,0.0,0.0
26.0,1.0,1.0,0.0,400000.0,25.0,48.0,0.0,0.0,11.0,3.0,25.0,1.0,1.0,160000.0,0.0,24.0,66.0,0.0,0.0,11.0,selected,0.0,1.0,1.0,63.0,13140010.0,1.0,0.0
22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,20.0,0.0,1.0,381500.0,0.0,20.0,40.0,1.0,1.0,6.0,control,0.0,1.0,1.0,63.0,13140010.0,0.0,0.0
21.0,0.0,1.0,120000.0,0.0,8.0,20.0,0.0,0.0,11.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,1.0,0.0,1.0,63.0,63220220.0,1.0,0.0
23.0,0.0,1.0,408000.0,0.0,30.0,84.0,0.0,0.0,5.0,3.0,22.0,0.0,1.0,0.0,340000.0,12.0,72.0,0.0,0.0,5.0,selected,1.0,0.0,1.0,63.0,63220220.0,0.0,0.0
25.0,1.0,1.0,120000.0,0.0,8.0,12.0,0.0,0.0,5.0,3.0,23.0,1.0,1.0,100000.0,0.0,5.0,12.0,0.0,0.0,5.0,control,1.0,1.0,1.0,63.0,13540015.0,1.0,0.0
24.0,1.0,1.0,70000.0,0.0,20.0,60.0,0.0,0.0,8.0,3.0,22.0,1.0,1.0,180000.0,0.0,24.0,60.0,0.0,0.0,9.0,control,1.0,1.0,1.0,63.0,13530005.0,1.0,0.0
24.0,0.0,1.0,520000.0,0.0,26.0,48.0,1.0,1.0,11.0,3.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,1.0,0.0,1.0,63.0,13140010.0,0.0,0.0
21.0,0.0,1.0,408000.0,0.0,24.0,48.0,1.0,1.0,11.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,1.0,0.0,1.0,63.0,63220220.0,0.0,0.0
25.0,0.0,1.0,700000.0,0.0,30.0,48.0,0.0,0.0,11.0,3.0,24.0,0.0,1.0,144000.0,0.0,8.0,19.0,0.0,0.0,9.0,selected,1.0,1.0,1.0,63.0,13530005.0,1.0,0.0
24.0,0.0,1.0,160000.0,0.0,20.0,20.0,0.0,1.0,11.0,3.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,1.0,0.0,1.0,64.0,63110225.0,1.0,0.7457627
22.0,0.0,1.0,408000.0,0.0,24.0,60.0,0.0,0.0,11.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,64.0,53410005.0,0.0,0.7457627
22.0,0.0,1.0,150000.0,0.0,24.0,72.0,0.0,0.0,11.0,3.0,20.0,0.0,1.0,200000.0,0.0,24.0,48.0,0.0,0.0,11.0,control,1.0,1.0,1.0,64.0,53410005.0,0.0,0.7457627
25.0,0.0,1.0,408000.0,0.0,26.0,48.0,0.0,0.0,11.0,3.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,1.0,0.0,1.0,64.0,13210005.0,1.0,0.7457627
23.0,0.0,1.0,408000.0,0.0,24.0,48.0,1.0,1.0,13.0,3.0,22.0,0.0,1.0,750000.0,0.0,20.0,30.0,0.0,0.0,11.0,control,1.0,1.0,1.0,64.0,13210005.0,0.0,0.7457627
23.0,0.0,1.0,408000.0,0.0,20.0,54.0,1.0,1.0,11.0,3.0,22.0,0.0,1.0,0.0,150000.0,30.0,40.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,64.0,13210005.0,1.0,0.7457627
22.0,0.0,1.0,140000.0,0.0,26.0,66.0,0.0,0.0,11.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,64.0,63110225.0,1.0,0.7457627
24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,0.0,0.0,1.0,64.0,63110225.0,1.0,0.7457627
21.0,0.0,1.0,350000.0,0.0,30.0,50.0,1.0,0.0,11.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,64.0,13210005.0,1.0,0.7457627
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,0.0,0.0,1.0,64.0,63110225.0,1.0,0.7457627
20.0,0.0,1.0,408000.0,0.0,24.0,48.0,0.0,1.0,11.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,1.0,0.0,1.0,64.0,53410005.0,0.0,0.7457627
23.0,0.0,1.0,408000.0,0.0,24.0,80.0,0.0,1.0,11.0,3.0,22.0,0.0,1.0,170000.0,0.0,24.0,74.0,0.0,0.0,11.0,control,1.0,1.0,1.0,64.0,53410005.0,1.0,0.7457627
22.0,0.0,1.0,381500.0,0.0,30.0,84.0,0.0,0.0,11.0,3.0,20.0,0.0,1.0,358000.0,0.0,30.0,48.0,0.0,0.0,11.0,selected,1.0,1.0,1.0,64.0,13210005.0,0.0,0.7457627
20.0,1.0,1.0,1020000.0,0.0,7.0,112.0,0.0,0.0,11.0,3.0,19.0,1.0,1.0,800000.0,0.0,30.0,36.0,0.0,0.0,11.0,selected,1.0,1.0,1.0,64.0,53410005.0,1.0,0.7457627
20.0,0.0,1.0,180000.0,0.0,26.0,54.0,0.0,0.0,11.0,3.0,18.0,0.0,1.0,300000.0,0.0,24.0,33.0,0.0,0.0,11.0,selected,1.0,1.0,1.0,64.0,63110225.0,1.0,0.7457627
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,selected,0.0,0.0,1.0,64.0,53410005.0,1.0,0.7457627
20.0,0.0,1.0,150000.0,0.0,30.0,60.0,0.0,0.0,11.0,3.0,18.0,0.0,1.0,200000.0,0.0,30.0,48.0,0.0,0.0,11.0,selected,1.0,1.0,1.0,64.0,13210005.0,0.0,0.7457627
24.0,1.0,1.0,408000.0,0.0,24.0,48.0,1.0,1.0,8.0,3.0,23.0,1.0,1.0,600000.0,0.0,30.0,84.0,1.0,1.0,8.0,control,1.0,1.0,1.0,65.0,53410010.0,0.0,0.753125
22.0,0.0,1.0,240000.0,0.0,16.0,48.0,0.0,0.0,11.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,1.0,0.0,1.0,65.0,53410010.0,0.0,0.753125
20.0,0.0,1.0,450000.0,0.0,26.0,74.0,0.0,1.0,11.0,3.0,19.0,0.0,1.0,270000.0,0.0,24.0,66.0,0.0,0.0,11.0,control,1.0,1.0,1.0,65.0,53410010.0,0.0,0.753125
23.0,0.0,1.0,500000.0,0.0,26.0,66.0,0.0,0.0,9.0,3.0,21.0,0.0,1.0,140000.0,0.0,24.0,80.0,0.0,0.0,9.0,selected,1.0,1.0,1.0,65.0,13210005.0,1.0,0.753125
20.0,0.0,1.0,408000.0,0.0,25.0,43.0,1.0,1.0,11.0,3.0,18.0,0.0,1.0,280000.0,0.0,28.0,72.0,0.0,0.0,11.0,selected,1.0,1.0,1.0,65.0,13310010.0,1.0,0.753125
20.0,0.0,1.0,200000.0,0.0,24.0,66.0,0.0,0.0,6.0,3.0,19.0,0.0,1.0,0.0,0.0,24.0,48.0,0.0,0.0,6.0,control,1.0,0.0,1.0,65.0,53410010.0,1.0,0.753125
21.0,1.0,1.0,240000.0,0.0,30.0,40.0,0.0,0.0,9.0,3.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,control,1.0,0.0,1.0,65.0,13210005.0,1.0,0.753125
25.0,0.0,1.0,250000.0,0.0,24.0,72.0,0.0,1.0,11.0,3.0,23.0,0.0,1.0,350000.0,0.0,24.0,84.0,0.0,0.0,11.0,control,1.0,1.0,1.0,65.0,13210005.0,0.0,0.753125
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,0.0,0.0,1.0,65.0,53410010.0,0.0,0.753125
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,24.0,0.0,1.0,0.0,80000.0,16.0,16.0,0.0,0.0,8.0,control,0.0,0.0,1.0,65.0,13310010.0,1.0,0.753125
23.0,0.0,1.0,500000.0,0.0,26.0,45.0,1.0,1.0,11.0,3.0,22.0,0.0,1.0,200000.0,0.0,24.0,24.0,0.0,0.0,11.0,control,1.0,1.0,1.0,65.0,13210005.0,1.0,0.753125
22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,21.0,0.0,1.0,280000.0,0.0,30.0,49.0,0.0,0.0,11.0,selected,0.0,1.0,1.0,65.0,53410010.0,1.0,0.753125
27.0,1.0,1.0,540000.0,0.0,24.0,60.0,1.0,1.0,11.0,3.0,26.0,1.0,1.0,381500.0,0.0,30.0,56.0,1.0,1.0,11.0,control,1.0,1.0,1.0,65.0,53410010.0,1.0,0.753125
22.0,0.0,1.0,420000.0,0.0,28.0,48.0,0.0,0.0,11.0,3.0,21.0,0.0,1.0,360000.0,0.0,24.0,55.0,0.0,0.0,11.0,selected,1.0,1.0,1.0,65.0,13310010.0,0.0,0.753125
24.0,0.0,1.0,500000.0,0.0,30.0,30.0,1.0,1.0,5.0,3.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,control,1.0,0.0,1.0,65.0,13310010.0,0.0,0.753125
24.0,1.0,1.0,700000.0,0.0,30.0,96.0,0.0,0.0,10.0,3.0,22.0,1.0,1.0,200000.0,0.0,30.0,84.0,0.0,0.0,11.0,control,1.0,1.0,1.0,65.0,13310010.0,1.0,0.753125
24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,control,0.0,0.0,1.0,65.0,13210005.0,1.0,0.753125
21.0,1.0,1.0,408000.0,0.0,28.0,60.0,0.0,0.0,9.0,3.0,20.0,0.0,1.0,260000.0,0.0,24.0,45.0,0.0,0.0,8.0,control,1.0,1.0,1.0,65.0,13310010.0,1.0,0.753125
21.0,0.0,1.0,408000.0,0.0,24.0,48.0,1.0,1.0,11.0,3.0,19.0,0.0,1.0,0.0,0.0,30.0,65.0,0.0,0.0,8.0,selected,1.0,0.0,1.0,65.0,13310010.0,0.0,0.753125
23.0,0.0,1.0,550000.0,0.0,30.0,70.0,0.0,0.0,11.0,3.0,21.0,0.0,1.0,210000.0,0.0,30.0,50.0,0.0,0.0,11.0,selected,1.0,1.0,1.0,65.0,53410010.0,1.0,0.753125
25.0,1.0,1.0,408000.0,0.0,24.0,40.0,1.0,0.0,11.0,3.0,23.0,0.0,1.0,200000.0,0.0,20.0,20.0,0.0,0.0,11.0,control,1.0,1.0,1.0,65.0,13210005.0,1.0,0.753125
27.0,0.0,1.0,350000.0,0.0,26.0,72.0,0.0,0.0,11.0,3.0,25.0,0.0,1.0,0.0,150000.0,30.0,42.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,65.0,53410010.0,1.0,0.753125
26.0,0.0,1.0,0.0,400000.0,28.0,48.0,0.0,0.0,11.0,3.0,25.0,0.0,1.0,100000.0,0.0,4.0,12.0,0.0,0.0,11.0,selected,0.0,1.0,1.0,65.0,13210005.0,1.0,0.753125
23.0,1.0,1.0,0.0,300000.0,30.0,70.0,0.0,0.0,9.0,3.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,control,0.0,0.0,1.0,65.0,13310010.0,1.0,0.753125
20.0,0.0,1.0,408000.0,0.0,26.0,48.0,1.0,1.0,11.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,65.0,13310010.0,0.0,0.753125
24.0,0.0,1.0,350000.0,0.0,20.0,40.0,0.0,0.0,11.0,3.0,23.0,0.0,1.0,0.0,0.0,20.0,45.0,0.0,0.0,11.0,control,1.0,0.0,1.0,65.0,13310010.0,0.0,0.753125
20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,selected,0.0,0.0,1.0,65.0,13210005.0,1.0,0.753125
23.0,0.0,1.0,408000.0,0.0,20.0,40.0,1.0,1.0,11.0,3.0,21.0,0.0,1.0,358000.0,0.0,24.0,48.0,0.0,0.0,11.0,selected,1.0,1.0,1.0,65.0,13310010.0,1.0,0.753125
24.0,0.0,1.0,600000.0,0.0,30.0,48.0,0.0,0.0,7.0,3.0,22.0,0.0,1.0,450000.0,0.0,24.0,45.0,0.0,0.0,7.0,control,1.0,1.0,1.0,65.0,13210005.0,0.0,0.753125
23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,control,0.0,0.0,1.0,65.0,13310010.0,0.0,0.753125
25.0,1.0,1.0,408000.0,0.0,26.0,36.0,1.0,1.0,11.0,3.0,23.0,1.0,1.0,250000.0,0.0,24.0,45.0,0.0,0.0,11.0,selected,1.0,1.0,1.0,65.0,13210005.0,0.0,0.753125
25.0,0.0,1.0,450000.0,0.0,26.0,48.0,1.0,1.0,11.0,3.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,65.0,53410010.0,0.0,0.753125
27.0,1.0,1.0,500000.0,0.0,30.0,64.0,0.0,0.0,11.0,3.0,26.0,1.0,1.0,0.0,0.0,30.0,72.0,0.0,0.0,11.0,control,1.0,0.0,1.0,65.0,13210005.0,0.0,0.753125
19.0,0.0,1.0,600000.0,0.0,30.0,84.0,0.0,0.0,10.0,3.0,18.0,0.0,1.0,280000.0,0.0,24.0,50.0,0.0,0.0,9.0,selected,1.0,1.0,1.0,65.0,53410010.0,0.0,0.753125
19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,0.0,0.0,1.0,66.0,73320040.0,1.0,0.0
25.0,0.0,1.0,150000.0,0.0,26.0,18.0,1.0,0.0,11.0,3.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,66.0,73320040.0,1.0,0.0
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,19.0,0.0,1.0,0.0,0.0,30.0,54.0,0.0,0.0,5.0,control,0.0,0.0,1.0,66.0,73310050.0,0.0,0.0
20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,selected,0.0,0.0,1.0,66.0,73310050.0,1.0,0.0
24.0,0.0,1.0,400000.0,0.0,22.0,40.0,0.0,0.0,11.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,67.0,84210205.0,0.0,0.7190476
24.0,0.0,1.0,408000.0,0.0,26.0,30.0,1.0,1.0,8.0,2.0,23.0,0.0,1.0,358000.0,0.0,26.0,48.0,0.0,0.0,8.0,control,1.0,1.0,1.0,67.0,83210005.0,0.0,0.7190476
22.0,0.0,1.0,381500.0,0.0,28.0,56.0,0.0,0.0,11.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,control,1.0,0.0,1.0,67.0,83220020.0,0.0,0.7190476
25.0,0.0,1.0,200000.0,0.0,24.0,48.0,0.0,0.0,11.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,67.0,84210305.0,1.0,0.7190476
22.0,0.0,1.0,408000.0,0.0,26.0,66.0,0.0,0.0,6.0,2.0,21.0,0.0,1.0,312000.0,0.0,26.0,60.0,0.0,0.0,5.0,control,1.0,1.0,1.0,67.0,84210305.0,0.0,0.7190476
25.0,0.0,1.0,320000.0,0.0,30.0,84.0,0.0,0.0,11.0,2.0,23.0,0.0,1.0,100000.0,0.0,30.0,70.0,0.0,0.0,11.0,control,1.0,1.0,1.0,67.0,84210305.0,1.0,0.7190476
23.0,0.0,1.0,381500.0,0.0,30.0,48.0,0.0,0.0,7.0,3.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,control,1.0,0.0,1.0,67.0,83220020.0,0.0,0.7190476
20.0,0.0,1.0,400000.0,0.0,26.0,48.0,1.0,1.0,11.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,67.0,83210005.0,0.0,0.7190476
20.0,0.0,1.0,225000.0,0.0,16.0,24.0,0.0,0.0,8.0,2.0,18.0,0.0,1.0,0.0,350000.0,26.0,48.0,0.0,0.0,7.0,control,1.0,0.0,1.0,67.0,83210005.0,0.0,0.7190476
25.0,0.0,1.0,500000.0,0.0,26.0,48.0,1.0,0.0,15.0,2.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,1.0,0.0,1.0,67.0,83210005.0,0.0,0.7190476
22.0,0.0,1.0,500000.0,0.0,26.0,60.0,1.0,1.0,11.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,67.0,84210205.0,0.0,0.7190476
24.0,0.0,1.0,408000.0,0.0,26.0,48.0,0.0,0.0,11.0,2.0,22.0,0.0,1.0,0.0,100000.0,30.0,30.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,67.0,84210305.0,0.0,0.7190476
23.0,0.0,1.0,300000.0,0.0,24.0,84.0,0.0,0.0,11.0,3.0,21.0,0.0,1.0,381500.0,0.0,24.0,48.0,0.0,0.0,11.0,control,1.0,1.0,1.0,67.0,83220020.0,0.0,0.7190476
22.0,0.0,1.0,400000.0,0.0,26.0,54.0,0.0,0.0,8.0,2.0,21.0,0.0,1.0,350000.0,0.0,20.0,48.0,0.0,0.0,8.0,control,1.0,1.0,1.0,67.0,84210205.0,0.0,0.7190476
23.0,0.0,1.0,408000.0,0.0,28.0,54.0,1.0,1.0,11.0,3.0,22.0,0.0,1.0,501000.0,0.0,30.0,0.0,1.0,1.0,11.0,selected,1.0,1.0,1.0,67.0,83220020.0,0.0,0.7190476
25.0,0.0,1.0,300000.0,0.0,20.0,54.0,0.0,0.0,9.0,2.0,24.0,0.0,1.0,358000.0,0.0,30.0,56.0,0.0,0.0,9.0,control,1.0,1.0,1.0,67.0,84210305.0,0.0,0.7190476
23.0,0.0,1.0,416000.0,0.0,26.0,54.0,0.0,0.0,8.0,2.0,21.0,0.0,1.0,0.0,0.0,22.0,40.0,0.0,0.0,6.0,control,1.0,0.0,1.0,67.0,84210305.0,0.0,0.7190476
26.0,0.0,1.0,408000.0,0.0,26.0,48.0,1.0,1.0,7.0,2.0,24.0,0.0,1.0,120000.0,0.0,30.0,28.0,0.0,0.0,7.0,selected,1.0,1.0,1.0,67.0,84210305.0,0.0,0.7190476
22.0,0.0,1.0,381500.0,0.0,26.0,48.0,1.0,1.0,12.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,67.0,84210205.0,0.0,0.7190476
19.0,0.0,1.0,530000.0,0.0,26.0,48.0,1.0,1.0,11.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,67.0,84210205.0,0.0,0.7190476
21.0,0.0,1.0,408000.0,0.0,15.0,48.0,0.0,1.0,11.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,67.0,83210005.0,0.0,0.7190476
25.0,0.0,1.0,0.0,40000.0,8.0,4.0,0.0,0.0,10.0,3.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,selected,0.0,0.0,1.0,67.0,83220020.0,1.0,0.7190476
20.0,0.0,1.0,408000.0,0.0,24.0,54.0,0.0,1.0,9.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,control,1.0,0.0,1.0,67.0,84210305.0,0.0,0.7190476
22.0,0.0,1.0,0.0,480000.0,26.0,48.0,0.0,0.0,11.0,2.0,21.0,0.0,1.0,381500.0,0.0,30.0,48.0,0.0,0.0,11.0,selected,0.0,1.0,1.0,67.0,84210305.0,0.0,0.7190476
21.0,0.0,1.0,400000.0,0.0,26.0,70.0,0.0,0.0,11.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,67.0,84210205.0,1.0,0.7190476
20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,0.0,0.0,1.0,67.0,83210005.0,1.0,0.7190476
23.0,0.0,1.0,408000.0,0.0,26.0,50.0,0.0,1.0,11.0,3.0,21.0,0.0,1.0,0.0,320000.0,24.0,60.0,0.0,0.0,6.0,selected,1.0,0.0,1.0,67.0,83220020.0,0.0,0.7190476
20.0,0.0,1.0,408000.0,0.0,30.0,49.0,0.0,0.0,11.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,1.0,0.0,1.0,67.0,84210305.0,0.0,0.7190476
24.0,1.0,1.0,408000.0,0.0,26.0,48.0,0.0,0.0,13.0,2.0,22.0,0.0,1.0,0.0,0.0,12.0,30.0,0.0,0.0,11.0,control,1.0,0.0,1.0,67.0,84210305.0,0.0,0.7190476
22.0,0.0,1.0,408000.0,0.0,26.0,60.0,1.0,1.0,8.0,2.0,20.0,0.0,1.0,0.0,0.0,12.0,36.0,0.0,0.0,8.0,selected,1.0,0.0,1.0,67.0,83210005.0,0.0,0.7190476
22.0,1.0,1.0,547000.0,0.0,30.0,56.0,1.0,1.0,11.0,2.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,1.0,0.0,1.0,67.0,84210305.0,0.0,0.7190476
22.0,0.0,1.0,0.0,360000.0,12.0,30.0,0.0,0.0,11.0,4.0,20.0,0.0,1.0,0.0,100000.0,26.0,72.0,0.0,0.0,11.0,control,0.0,0.0,1.0,68.0,93510205.0,1.0,0.74561405
21.0,0.0,1.0,408000.0,0.0,28.0,84.0,1.0,1.0,10.0,4.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,1.0,0.0,1.0,68.0,93510050.0,1.0,0.74561405
22.0,0.0,1.0,0.0,200000.0,30.0,77.0,0.0,0.0,11.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,0.0,0.0,1.0,68.0,93510205.0,1.0,0.74561405
24.0,0.0,1.0,408000.0,0.0,26.0,48.0,1.0,1.0,5.0,4.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,1.0,0.0,1.0,68.0,93510050.0,1.0,0.74561405
21.0,0.0,1.0,100000.0,0.0,24.0,60.0,0.0,0.0,11.0,4.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,control,1.0,0.0,1.0,68.0,93510050.0,1.0,0.74561405
25.0,1.0,1.0,350000.0,0.0,26.0,60.0,0.0,0.0,11.0,4.0,24.0,1.0,1.0,381500.0,0.0,24.0,54.0,0.0,0.0,11.0,control,1.0,1.0,1.0,68.0,93510205.0,1.0,0.74561405
24.0,1.0,1.0,408000.0,0.0,26.0,72.0,0.0,0.0,11.0,4.0,22.0,0.0,1.0,140000.0,0.0,20.0,30.0,0.0,0.0,11.0,selected,1.0,1.0,1.0,68.0,93510205.0,1.0,0.74561405
20.0,0.0,1.0,240000.0,0.0,26.0,48.0,1.0,1.0,11.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,68.0,93510050.0,0.0,0.74561405
23.0,1.0,1.0,350000.0,0.0,26.0,60.0,0.0,1.0,10.0,4.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,selected,1.0,0.0,1.0,68.0,93510205.0,1.0,0.74561405
25.0,1.0,1.0,0.0,96000.0,26.0,30.0,0.0,0.0,11.0,4.0,23.0,1.0,1.0,90000.0,0.0,28.0,36.0,0.0,0.0,11.0,selected,0.0,1.0,1.0,68.0,93510205.0,1.0,0.74561405
21.0,0.0,1.0,0.0,100000.0,12.0,30.0,0.0,0.0,11.0,4.0,19.0,0.0,1.0,0.0,200000.0,26.0,72.0,0.0,0.0,11.0,control,0.0,0.0,1.0,68.0,93510205.0,1.0,0.74561405
25.0,1.0,1.0,0.0,350000.0,26.0,60.0,0.0,0.0,11.0,4.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,control,0.0,0.0,1.0,68.0,93510205.0,1.0,0.74561405
24.0,1.0,1.0,100000.0,0.0,20.0,30.0,0.0,0.0,8.0,4.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,control,1.0,0.0,1.0,69.0,76140505.0,1.0,0.7518248
21.0,0.0,1.0,80000.0,0.0,7.0,12.0,0.0,0.0,11.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,control,1.0,0.0,1.0,69.0,13410130.0,0.0,0.7518248
23.0,0.0,1.0,0.0,300000.0,20.0,66.0,0.0,0.0,11.0,4.0,22.0,0.0,1.0,0.0,320000.0,24.0,60.0,0.0,0.0,11.0,selected,0.0,0.0,1.0,69.0,13410130.0,1.0,0.7518248
20.0,0.0,1.0,408000.0,0.0,26.0,48.0,0.0,1.0,9.0,4.0,19.0,0.0,1.0,90000.0,0.0,26.0,60.0,0.0,0.0,9.0,selected,1.0,1.0,1.0,69.0,13310120.0,0.0,0.7518248
